index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.zeit.de/news/2025-07/01/ukraine-un-generalsekretaer-fuer-bedingungslose-waffenruhe,https://www.zeit.de/news/2025-07/01/ukraine-un-generalsekretaer-fuer-bedingungslose-waffenruhe,0,www.zeit.de,Die Lage im Überblick: Ukraine: UN-Generalsekretär für bedingungslose Waffenruhe,Hier finden Sie Informationen zu dem Thema „Die Lage im Überblick“. Lesen Sie jetzt „Ukraine: UN-Generalsekretär für bedingungslose Waffenruhe“.,https://img.zeit.de/news/2025-07/01/ukraine-un-generalsekretaer-fuer-bedingungslose-waffenruhe-image-group/wide__1300x731,2025-07-01T02:56:36Z,,Angesichts der unvermindert heftigen Angriffe Russlands auf die Ukraine mahnt UN-Generalsekretär António Guterres eine sofortige und bedingungslose Waffenruhe an. Dies sei ein erster Schritt hin zu e… [+4830 chars],,de,'Wladimir Putin'
https://www.zeit.de/news/2025-07/01/das-tut-sich-in-deutschlands-waffenbranche,https://www.zeit.de/news/2025-07/01/das-tut-sich-in-deutschlands-waffenbranche,0,www.zeit.de,"Panzer, Munition & Gewehre: Das tut sich in Deutschlands Waffenbranche","Hier finden Sie Informationen zu dem Thema „Panzer, Munition & Gewehre“. Lesen Sie jetzt „Das tut sich in Deutschlands Waffenbranche“.",https://img.zeit.de/news/2025-07/01/das-tut-sich-in-deutschlands-waffenbranche-image-group/wide__1300x731,2025-07-01T03:05:38Z,,"Rheinmetall hat in Weeze (NRW) eine rund 100 Millionen Euro teure Fabrik gebaut, um dort wichtige Bauteile für den Tarnkappenbomber F35 zu fertigen. Konzernboss Armin Papperger und NRW-Ministerpräsid… [+6106 chars]",,de,'Ukraine'
https://www.zeit.de/politik/2025-06/klimaforschung-kipppunkt-konferenz-england-nachrichtenpodcast,https://www.zeit.de/politik/2025-06/klimaforschung-kipppunkt-konferenz-england-nachrichtenpodcast,0,www.zeit.de,Klimaforschung: Kipppunkte: Risiko oder Rettung fürs Klima?,In der Klimaforschung gibt es auch gute Kipppunkte: Was kann das Klima noch retten? Und: Warum gerade religiöse Minderheiten im Iran verfolgt werden.,https://img.zeit.de/politik/2017-09/illu-podcast-news/wide__8ed8a6__1300x731,2025-07-01T03:58:35Z,,Der grönländische Eisschild schmilzt durch die Erderwärmung. Dabei sinkt seine Oberkante in wärmere Luftschichten und der Schwund beschleunigt sich von selbst. Ein solches sich selbst verstärkendes E… [+2130 chars],,de,'Klima'
https://www.welt.de/wirtschaft/weltplus/plus256328340/Trotz-halb-leerer-Gasspeicher-Regierung-vermietet-schwimmendes-LNG-Terminal.html,https://www.welt.de/wirtschaft/weltplus/plus256328340/Trotz-halb-leerer-Gasspeicher-Regierung-vermietet-schwimmendes-LNG-Terminal.html,0,www.welt.de,Trotz halb leerer Gasspeicher – Deutschland vermietet schwimmendes LNG-Terminal weiter,"Noch ist unklar, ob die deutschen Gasspeicher bis zum Winter ausreichend gefüllt werden. Dennoch hat die Bundesregierung ein schwimmendes Flüssiggas-Terminal gen Süden ziehen lassen – zur Untermiete. Experten warnen: Wird der Winter kalt, könnte das Gas knapp…",https://images.welt.de/6862aad554352c1fc4b321ff/30c6dc825bcc54974ee7ff2508ec0704-master/ci16x9-w1200-fnov-fpotl-fpi157750653/lng-fluessiggas-terminal-mit-anlegenden-spezialschiff-energos-force-am-elbufer-in-stade-im-bundesland-niedersachsen-deutschland,2025-07-01T05:00:00Z,,"Noch ist unklar, ob die deutschen Gasspeicher bis zum Winter ausreichend gefüllt werden. Dennoch hat die Bundesregierung ein schwimmendes Flüssiggas-Terminal gen Süden ziehen lassen zur Untermiete. E… [+65 chars]",,de,'Gas'
https://www.faz.net/aktuell/politik/ausland/keir-starmer-muss-erstmals-um-parlamentarische-mehrheit-bangen-110567653.html,https://www.faz.net/aktuell/politik/ausland/keir-starmer-muss-erstmals-um-parlamentarische-mehrheit-bangen-110567653.html,0,www.faz.net,Keir Starmer: Knapp ein Jahr im Amt – und mitten in der Krise,Die Reform der Sozialhilfe spaltet Labour. Kurz vor seinem ersten Dienstjubiläum mangelt es dem britischen Premierminister an Autorität. Bekommt er heute seine Mehrheit?,https://media1.faz.net/ppmedia/aktuell/politik/14376945/1.10567649/facebook_teaser_fplus/der-britische-premierminister.jpg,2025-07-01T05:13:20Z,,"Zugang zu allen FAZ+ Beiträgen12,80 
jetzt nur 0,99 
Zugang zu allen FAZ+ Beiträgen12,80 
jetzt nur 0,99 
<ul><li>Mit einem Klick online kündbar</li></ul>",,de,'Krise'
https://www.zeit.de/politik/ausland/2025-06/krieg-ukraine-hilfen-johann-wadephul-russland-5vor8,https://www.zeit.de/politik/ausland/2025-06/krieg-ukraine-hilfen-johann-wadephul-russland-5vor8,0,www.zeit.de,"Krieg in der Ukraine: Was, wenn Putin die Nato testet?","Russland ist eine reale Gefahr für Deutschland, warnt Außenminister Johann Wadephul. Gemessen daran ist das Handeln der Bundesregierung kurzsichtig.",https://img.zeit.de/politik/ausland/2025-06/krieg-ukraine-hilfen-johann-wadephul-russland-5vor8-bild/wide__1300x731,2025-07-01T06:00:46Z,,"Kann es sein, dass Bundeskanzler Friedrich Merz und sein Außenminister Johann Wadephul ein wenig übertreiben mit ihren Warnungen vor Russland? Einen Tag vor seiner Reise in die ukrainische Hauptstadt… [+632 chars]",,de,'Russland'
https://www.zeit.de/news/2025-07/01/institut-konjunktur-in-russland-und-ukraine-truebt-sich-ein,https://www.zeit.de/news/2025-07/01/institut-konjunktur-in-russland-und-ukraine-truebt-sich-ein,0,www.zeit.de,Prognose: Institut: Konjunktur in Russland und Ukraine trübt sich ein,Hier finden Sie Informationen zu dem Thema „Prognose“. Lesen Sie jetzt „Institut: Konjunktur in Russland und Ukraine trübt sich ein“.,https://img.zeit.de/news/2025-07/01/institut-konjunktur-in-russland-und-ukraine-truebt-sich-ein-image-group/wide__1300x731,2025-07-01T06:15:37Z,,Für die Kriegsgegner Russland und Ukraine trüben sich laut einer neuen Prognose die Konjunkturaussichten weiter ein. In Russland dürfte sich das Wachstum für 2025 im Vergleich zum Vorjahr auf zwei Pr… [+1992 chars],,de,'Ukraine'
https://www.zeit.de/news/2025-07/01/ein-toter-nach-angriff-in-unterfraenkischer-firma,https://www.zeit.de/news/2025-07/01/ein-toter-nach-angriff-in-unterfraenkischer-firma,0,www.zeit.de,Kriminalität: Ein Toter nach Angriff in unterfränkischer Firma,Hier finden Sie Informationen zu dem Thema „Kriminalität“. Lesen Sie jetzt „Ein Toter nach Angriff in unterfränkischer Firma“.,https://img.zeit.de/administratives/sharing/fallback-image/wide__1300x731,2025-07-01T07:13:13Z,,"Schließen
Hier können Sie interessante Artikel speichern, um sie später zu lesen und wiederzufinden.
Sie haben bereits ein Konto?
 Hier anmelden.",,de,'Angriff'
https://www.faz.net/aktuell/gesellschaft/kriminalitaet/mellrichstadt-in-unterfranken-mann-toeten-einen-mitarbeiter-in-firma-110568795.html,https://www.faz.net/aktuell/gesellschaft/kriminalitaet/mellrichstadt-in-unterfranken-mann-toeten-einen-mitarbeiter-in-firma-110568795.html,0,www.faz.net,Mann greift Mitarbeiter in unterfränkischer Firma an – vier Schwerverletzte,"Am Morgen kommt es in Unterfranken zu einem Angriff, mehrere Menschen werden schwer verletzt. Der Verdächtige wird festgenommen. Ein Opfer erliegt noch vor Ort seinen Verletzungen.",https://media1.faz.net/ppmedia/aktuell/gesellschaft/1785044596/1.10568797/facebook_teaser/in-unterfranken-hat-ein-mann.jpg,2025-07-01T07:23:31Z,,"Ein Mann hat vier Mitarbeiter in einer Firma in Unterfranken angegriffen und verletzt. Die Polizei sprach von einem spitzen Gegenstand als Tatwaffe. Der Mann sei festgenommen worden, sagte ein Polize… [+803 chars]",,de,'Angriff'
https://www.zeit.de/news/2025-07/01/toedlicher-angriff-in-firma-was-wir-wissen-und-was-nicht,https://www.zeit.de/news/2025-07/01/toedlicher-angriff-in-firma-was-wir-wissen-und-was-nicht,0,www.zeit.de,Großeinsatz: Tödlicher Angriff in Firma: Was wir wissen - und was nicht,Hier finden Sie Informationen zu dem Thema „Großeinsatz“. Lesen Sie jetzt „Tödlicher Angriff in Firma: Was wir wissen - und was nicht“.,https://img.zeit.de/news/2025-07/01/toedlicher-angriff-in-firma-was-wir-wissen-und-was-nicht-image-group/wide__1300x731,2025-07-01T07:26:00Z,,"Ein Mann greift Mitarbeitende in einer Firma in Unterfranken an und verletzt diese schwer. Ein Mensch stirbt. Die Polizei nimmt den Verdächtigen fest. Noch sind viele Fragen offen. 
Was wir wissen:… [+1119 chars]",,de,'Angriff'
https://www.morgenpost.de/wirtschaft/article409388651/heizoelpreise-heute-aktuell-1-juli-durchschnitt-heizoel-heizung-verbraucher.html,https://www.morgenpost.de/wirtschaft/article409388651/heizoelpreise-heute-aktuell-1-juli-durchschnitt-heizoel-heizung-verbraucher.html,0,www.morgenpost.de,"Heizölpreise aktuell (Dienstag, 01.07.): Der Preis pro Liter heute",Es ist heiß in Deutschland. Die Temperaturen kletter weit über 30 Grad. Was bedeutet das für die Heizöl-Preise?Überblick vom 1. Juli.,https://img.sparknews.funkemedien.de/406858453/406858453_1725952448_v16_9_1600.jpeg,2025-07-01T07:27:22Z,,"Berlin. Es ist heiß in Deutschland. Die Temperaturen kletter weit über 30 Grad. Was bedeutet das für die Heizöl-Preise?Überblick vom 1. Juli.
Eine Hitzewelle überrollt Deutschland. Bis 39 Grad kann … [+7523 chars]",,de,'heizen'
