day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2022-08-23,0.16879561639773544,0.936206898657543,-0.3584859198568031,0.55170247351016,3.0
2022-08-24,0.1619965837971693,0.36250983590495967,0.9512421999757495,1.214434658985841,3.0
2022-08-25,1.2968355497977737,1.0,-0.6091599829392677,1.0,1.0
2022-08-28,-1.0054753442985873,1.0,-0.7487760204827338,1.0,1.0
2022-08-30,-0.14100795717350945,1.0,-0.7487760204827338,1.0,1.0
2022-09-01,0.7234594299515684,1.0,-0.7487760204827338,1.0,1.0
2022-09-02,-0.30403743445149867,1.0455861665674737,0.7029153273622899,0.12688965056934315,2.0
2022-09-05,0.14228360343411706,2.0444482390858907,-0.6943846032827656,0.07692107988088823,2.0
2022-09-06,0.16471323213587138,0.43235505222615883,-0.5943016285096479,0.2184597801676759,2.0
2022-09-07,0.08557373811666587,0.25876468910162087,0.2253682869657958,1.428089159955364,3.0
2022-09-09,-1.1392365516716467,1.0,-0.4812656806697982,1.0,1.0
2022-09-12,1.3142566819463004,1.0,-0.43982723653656175,1.0,1.0
2022-09-14,1.040734338558329,0.42457814501233965,0.4741681547501113,1.4774660977009217,2.0
2022-09-15,-1.073508364553467,1.151418623533907,0.7477771280002814,1.8003460313098685,2.0
2022-09-19,-0.07837235587603246,0.8291634921226277,0.5694722506251236,0.6738592700401753,3.0
2022-09-20,-0.736125674559719,0.7731091070170253,-0.6524332268608313,0.11198703015038484,4.0
2022-09-21,-0.4582737606482921,0.5544086972733128,0.2788974598386327,1.2013116326230897,2.0
2022-09-22,-1.3759613673521922,1.0,-0.7487760204827338,1.0,1.0
2022-09-24,-1.4168769495457112,1.0,-0.35467239867521694,1.0,1.0
2022-09-25,-0.7348777299114081,0.6748376269526503,0.38843829780408196,1.850119397287181,3.0
2022-09-26,-0.5207329588249265,0.9872787220563422,0.36044605248700756,1.4953669632991782,11.0
2022-09-27,-0.09106795864823614,1.0167899233542048,0.04725836845801903,1.305479577399156,11.0
2022-09-28,-0.35191692873003577,1.4479610999229642,-0.333515934026411,0.4081438598683583,13.0
2022-09-29,0.011553843564508982,0.6689384830987046,-0.1834342809101101,0.6228889613934082,25.0
2022-09-30,0.4355756563391601,0.5857589658261481,0.022139669851762106,1.1492740285725105,17.0
2022-10-01,0.7190255730313045,1.5730286873154826,-0.20815046517895136,0.5213012590788083,4.0
2022-10-02,0.5400947665128817,0.9864399400393105,1.3544270878430718,1.507464285287231,9.0
2022-10-03,-0.3290488890177591,0.6342490291144743,-0.17994967711852,0.48697388782965556,5.0
2022-10-04,-0.1428948780904548,1.029285366099571,0.26390452264322845,1.0330469461833638,21.0
2022-10-05,-0.14362945995454568,0.8020449144626747,-0.23499608414282624,1.093848211174225,12.0
2022-10-06,-0.4288272174881234,1.0377045914523384,0.1417803384936614,1.095528535759899,22.0
2022-10-07,0.07432210146080233,0.606777057526266,-0.0900869203140085,1.2403889616039947,24.0
2022-10-08,-0.23854951360331858,0.8005654453571655,-0.3243497081397361,0.45950843673646646,9.0
2022-10-09,-0.34739565536209105,0.8719400715432867,-0.21284378325775746,0.5989178330685899,18.0
2022-10-10,0.18950456268349541,1.0935364872951614,-0.20253606243768318,0.6420233548808939,41.0
2022-10-11,-0.09055677395303147,1.1067658602722665,-0.14333974319108123,0.9459307903114796,35.0
2022-10-12,0.13779994594079784,0.6518326203194728,-0.048272672496854956,1.239905590357594,49.0
2022-10-13,0.2340082379413167,1.340566703910426,0.29571722466932415,1.218566533715159,43.0
2022-10-14,0.04353938824327051,1.0418576643824589,0.015224941070713179,1.0114187517201823,38.0
2022-10-15,0.1717115981788826,0.9638418407026033,-0.002357536973681606,1.4744103682751317,22.0
2022-10-16,-0.3135756976095055,0.8138549795222516,0.2707200771280631,1.1296854989998404,15.0
2022-10-17,-0.20075340043669007,0.8396995652183021,0.11309376117759126,1.12054378772336,36.0
2022-10-18,0.020098750395428636,1.0985505874094292,0.08851850092933414,1.0319799065394675,59.0
2022-10-19,0.3106635311266201,1.0458717214956705,0.26587787165770016,1.1222369457195944,47.0
2022-10-20,0.15907544926911732,0.8572766313125779,-0.1051055318429388,0.9009355110758189,74.0
2022-10-21,-0.00789217108609229,1.1887693874959768,0.015525756922582049,0.9350701817717313,59.0
2022-10-22,0.022626000568337343,0.812799706723401,-0.09304240445850925,0.6496203369028967,40.0
2022-10-23,-0.1485685487104576,1.056520956508538,-0.05169044602420807,0.9544263440142765,26.0
2022-10-24,-0.18921133676559976,0.914157107691829,0.054351635434687455,1.0441223611499142,45.0
2022-10-25,-0.05039876266208017,1.024639394280616,0.024983759598063253,1.021080837344954,61.0
2022-10-26,-0.042072274426903644,0.9221645639411212,-0.07415506227105034,1.0139058156769742,70.0
2022-10-27,-0.035608443158923836,1.0413156259381324,-0.03383583470662095,0.9798738296031195,60.0
2022-10-28,0.1068468442139069,0.7007278962795058,-0.06145448522143074,0.7457555034168698,54.0
2022-10-29,-0.34074565490299413,0.7155029732235516,-0.19649028403600685,0.6935459964260969,43.0
2022-10-30,-0.016186405192336547,1.034314031592788,-0.27463196947878005,0.8513142051275516,29.0
2022-10-31,0.15489093080449634,0.8989354450900336,0.06737535333922193,1.0962291452347808,59.0
2022-11-01,0.18274714903977213,0.8775618104577073,0.1022351404375394,1.2789281147153868,47.0
2022-11-02,0.2882828451990456,1.107022791905846,0.2170898968377588,1.2388446255932144,75.0
2022-11-03,0.045474123616992476,0.8526482649118707,0.31142739583341367,1.0649378397498854,58.0
2022-11-04,-0.2129660821447129,1.2078367844900038,0.04220470508849332,1.2496554235286663,52.0
2022-11-05,-0.010822481307506975,0.8075471811537863,0.2998100160985045,1.231914293760432,41.0
2022-11-06,-0.03186205190551207,0.9396917063005958,0.10319679501581978,0.9756833340410082,52.0
2022-11-07,0.13111285272744455,1.0902233683719558,0.2606750470390221,1.0678216262971159,69.0
2022-11-08,0.06398320034108822,1.0177699533438296,-0.02740906102744553,0.8215898468795827,85.0
2022-11-09,0.1634381480459129,0.8200955120323143,0.46135404180606887,1.263915826829178,73.0
2022-11-10,-0.22785705930314973,1.0491346933464447,0.13582076952823682,1.2027416736030925,66.0
2022-11-11,-0.18848810067986832,0.9306549485212908,-0.04114253856441392,0.8825832084048166,88.0
2022-11-12,0.20772210822132225,0.8820927734915831,0.25980312680409984,1.6264003145840231,21.0
2022-11-13,-0.2056732710442504,0.9093299676573985,-0.05669502184558548,0.7334794798745582,24.0
2022-11-14,0.1584305047606905,0.973861596666296,-0.05597495352887362,1.05860448001366,57.0
2022-11-15,0.1062487335809159,0.9110292378557574,0.15780525075274499,1.070627700724737,71.0
2022-11-16,-0.1452035603919967,0.9443503872775735,0.23507885882045595,1.1449965924221472,62.0
2022-11-17,-0.19280740754224834,1.1801391136101003,0.14384682077945266,1.0711817709841849,63.0
2022-11-18,0.23682691599784994,0.9132519930519037,0.09126525576131346,1.0019560992166765,95.0
2022-11-19,-0.40428233577281864,0.7910916585043068,0.04676704493426354,0.9688990211498766,28.0
2022-11-20,0.04170073315128425,1.172257916638499,0.004033885692032175,0.9705992654928154,27.0
2022-11-21,-0.00029429370724674153,0.9657973478452065,0.07857696663349642,1.2129718771734475,43.0
2022-11-22,0.02074881451260638,0.9857304354334147,-0.04596562626429041,0.7783473005210763,76.0
2022-11-23,-0.06798130179032506,0.864621910520795,0.0958983541922552,1.0011621364640535,93.0
2022-11-24,-0.09590058198740263,1.128976680010025,-0.012091569174271713,0.989297912109535,220.0
2022-11-25,0.14900245553693744,0.9231297322155412,0.01973555675613077,1.1954813277537788,75.0
2022-11-26,-0.08384419272409804,0.8990695566321633,0.20763618438804077,1.2387954259852827,44.0
2022-11-27,-0.08484232012562437,0.8144859597220556,0.0009370875320795804,0.8237061451051918,33.0
2022-11-28,0.14579748862364547,0.955861927252925,0.03275726069518523,0.9397017922722347,44.0
2022-11-29,-0.052673894350229664,0.8125554262061101,-0.017687275963118303,0.9867907110140768,88.0
2022-11-30,-0.003525019375987105,0.9915971025743421,0.05299210211560859,1.013930855455919,77.0
2022-12-01,0.12048149106239145,0.9483015604047295,-0.14580297886386373,0.6876071095802709,89.0
2022-12-02,0.035516494769369855,0.7437573103526081,-0.08746381371446942,0.91642881527892,58.0
2022-12-03,-0.49055165087110686,1.0897261275040908,-0.1795749686486194,0.6648321255517556,44.0
2022-12-04,-0.1005082928457388,0.9171939606980698,0.14880538053881795,1.1824834059837048,87.0
2022-12-05,-0.080375510083293,1.0135198149709204,-0.20501727031541217,0.656704322557089,85.0
2022-12-06,0.12502183172201453,0.9659806028881812,0.06142529094413829,1.0188073921298868,41.0
2022-12-07,0.004663757297318068,1.093113138651469,-0.23644666123627275,0.5981506603173047,56.0
2022-12-08,-0.2039145191632383,0.9841211445920282,-0.3187075363714733,0.47461604646150624,69.0
2022-12-09,0.10690534809817574,1.1327432253210106,-0.12757240212425688,0.7432067295136902,90.0
2022-12-10,0.30229090718256607,1.0817903093328356,-0.24835108237972284,0.6153244946643761,32.0
2022-12-11,-0.2121020704238761,1.0653388158696426,0.33798709518891995,1.3062985394754862,65.0
2022-12-12,-0.1471963286370839,1.0979811313421064,0.07621659116739207,1.0998655988121584,83.0
2022-12-13,0.11870362730624547,0.8043250870141195,0.16499340545783053,1.1969666294734043,69.0
2022-12-14,-0.009567876590590598,0.9600037754351902,-0.058209225199006884,0.9293777033762918,63.0
2022-12-15,0.046618363664485865,1.1539993496271272,0.12038959666139178,1.0161711211364821,97.0
2022-12-16,0.32622358364079496,0.8911401060911959,0.02132702829955838,1.0545897125181765,78.0
2022-12-17,0.15280453298335034,0.9300729691124721,0.21877835251997085,1.0385052774339247,29.0
2022-12-18,-0.04760883716230034,0.9867458715362959,-0.08950375158344925,0.888896192897938,25.0
2022-12-19,0.10158462958345459,1.1326430888928078,-0.2383298315118027,0.6939024123518851,59.0
2022-12-20,0.10070876581458672,1.0905974627034842,-0.08996677763337417,0.7929678476289065,78.0
2022-12-21,-0.03211962219332654,0.9800344213473785,-0.23664033377907834,0.5661600780303006,82.0
2022-12-22,0.04345049366745506,1.108622904483177,0.09029791701143297,1.0009038414093017,81.0
2022-12-23,-0.040626824142328904,1.0092851936103753,-0.18409443295032574,0.7806702738730317,64.0
2022-12-24,0.18343776326125688,1.0922809178113244,0.2212077069187542,1.0580273432947325,28.0
2022-12-25,0.29083647311010946,1.1457539998562751,0.32752870234561104,1.3735238168053225,38.0
2022-12-26,0.08252755505485461,0.8366587521482749,0.17845269033760802,0.915142704522699,36.0
2022-12-27,0.020818983199860287,0.8046489519186499,0.29772717027297013,1.2549118226464906,49.0
2022-12-28,0.0354523391559023,1.0434727068806744,0.10842218060819532,1.3367568646387729,79.0
2022-12-29,-0.049797683515352624,0.8348559755050018,0.2213101452740827,1.0548827839956054,48.0
2022-12-30,-0.12498213470609865,0.8995074240684132,0.1703578833333156,1.3047899012290847,43.0
2022-12-31,-0.1898080168635866,0.8194929044903243,0.33156101081050227,1.1584284338802049,31.0
2023-01-01,0.4072194810545829,0.6448707987625317,-0.19229832222953724,0.7199923161424201,17.0
2023-01-02,0.08911545950299905,0.8189517577194628,0.39662851257785947,1.5578277682398944,46.0
2023-01-03,0.07705968391032693,0.9694773918017341,0.07139580280888387,1.1082148089990889,86.0
2023-01-04,-0.0012206277224672763,1.1333464211351774,0.298247706437517,1.027254746738663,45.0
2023-01-05,0.10524098046947965,0.881005993793755,-0.1598805792036086,0.6110729795186751,33.0
2023-01-06,0.08873187771049236,1.0726905992894222,0.01697072406831328,0.9847442988675269,39.0
2023-01-07,0.008375746426254452,0.928862150844912,-0.09208462255944566,0.907984217052552,38.0
2023-01-08,-0.11739309781797104,1.0221037517710885,0.49313297893369795,1.7520461417738422,41.0
2023-01-09,-0.1676533791289376,1.2007876684981047,-0.19821963545488497,0.5089268921287051,29.0
2023-01-10,0.0667316693004506,1.1968753675061288,-0.2769014723790071,0.5706029929625932,49.0
2023-01-11,-0.033114737462589444,0.8919813570485284,-0.02603240308758311,0.9115116262908134,46.0
2023-01-12,0.052248059602152126,0.9356666369015678,-0.007446071738358718,0.9512998761722001,33.0
2023-01-13,-0.022668882374690193,0.8715900679882055,0.5386756890664145,1.7995482702797914,38.0
2023-01-14,0.18853937463416887,0.9717121837720939,-0.017968081095570066,0.8564911587700706,23.0
2023-01-15,-0.2305198751306809,0.9764241779657831,-0.06625967700670334,1.146601382583016,14.0
2023-01-16,0.05624126127351232,0.8901140619087361,0.026673209999051085,1.12264978695471,33.0
2023-01-17,0.23502741873784475,0.9080090714281162,-0.08147426743199332,0.772841721253938,46.0
2023-01-18,-0.07504802850748142,0.8541824938649658,-0.10331681820122632,0.9616405968447479,61.0
2023-01-19,0.03975432817442304,0.9837909888826551,-0.02809876665868668,1.0675783318388394,58.0
2023-01-20,-0.07418243481877014,0.95864219094404,-0.01761659856501684,1.087696247437234,48.0
2023-01-21,-0.36751561315484194,1.1161185163472922,-0.05906468486860727,0.8738117930594443,28.0
2023-01-22,0.10987554744504512,1.0751647253489756,-0.13378879723439235,0.7428753411084753,51.0
2023-01-23,0.15211098260672973,1.115322126211191,-0.15356393507612975,0.640932511119413,36.0
2023-01-24,0.195486801019687,0.9011971637562056,-0.14482345551591091,0.6774494031957555,28.0
2023-01-25,-0.0893205538276284,1.1320205025869612,0.10103777819030246,1.2810009031520753,47.0
2023-01-26,0.23687391495245302,0.9700427610581579,-0.012633989042289543,0.9402193628388854,44.0
2023-01-27,0.011910884972023217,1.0738189171788304,0.4463019844657835,1.719863006124948,40.0
2023-01-28,-0.21070457080150495,0.8629601421060694,0.00041707269917468906,0.9002088802620816,41.0
2023-01-29,0.09291265229778309,1.1309061821985253,-0.13458708666624325,0.8570392006306298,29.0
2023-01-30,-0.24732590649954977,1.0928960432036474,-0.30379769737574186,0.4390711965771652,63.0
2023-01-31,0.08647284750223029,0.8690922628742339,0.4434342993440905,1.4611848034807748,43.0
2023-02-01,0.16444659471875794,0.6626191070733671,0.05191805532566132,1.1710682277157178,39.0
2023-02-02,0.10763034235155289,0.9568888312876284,0.004205250055703979,0.8071860249027938,80.0
2023-02-03,0.13304330004509232,1.262191981891559,-0.07659009161704616,0.8560320096267019,32.0
2023-02-04,0.11846542102742814,0.8384770634330928,-0.15284753471988616,0.6089498197484987,40.0
2023-02-05,0.19776214675609244,0.4976022221154192,-0.18455587382813088,0.7901860133928127,18.0
2023-02-06,-0.13879510776864346,1.2227114197543063,0.27105423444452287,1.1501934675712553,22.0
2023-02-07,0.17793786171873122,0.9529180112196438,0.37131532974202786,1.3761070810385725,45.0
2023-02-08,0.034430351322652285,0.9519844045269108,0.06886454297429563,1.2294437527092772,49.0
2023-02-09,-0.22837427456237716,0.9144068530347703,0.08101731132955081,1.220531972633894,58.0
2023-02-10,0.038468483067930055,0.7781231088834053,0.12381164972189508,1.1396061309561634,73.0
2023-02-11,-0.4417250464134028,0.7711494882720408,-0.2603100363369682,0.695202740512838,17.0
2023-02-12,-0.4299009575103172,1.2436244034221726,-0.39382728192348304,0.13411731810593883,8.0
2023-02-13,-0.23169488392294305,0.8234621758561363,0.5400424136881714,1.7734249251115244,24.0
2023-02-14,-0.12262158302030358,0.7943607009084036,0.3797980865749274,1.4716231379769424,47.0
2023-02-15,0.3088996736670832,0.9800236023670322,-0.040046316788541765,0.6514454206791558,29.0
2023-02-16,-0.3754504275461041,0.7777336719000548,0.14558908106124965,1.179997562116893,56.0
2023-02-17,0.06583902555862346,0.9419136925177151,0.310007074864811,1.474663943384911,41.0
2023-02-18,-0.0020218138579510265,0.9560002104240665,-0.19827639247161993,0.4896978007784004,26.0
2023-02-19,-0.08192544159466977,1.1305290194996853,-0.09836455345807321,0.9252127618251095,54.0
2023-02-20,0.1159116577586896,1.0074651454658006,-0.22414734160767041,0.5625978354038971,112.0
2023-02-21,-0.000816604886955475,1.135614352949816,-0.12758673683572777,0.7892962162491085,103.0
2023-02-22,0.008781219850115873,0.9286617692707603,0.22733564580796847,1.1820672295283037,86.0
2023-02-23,-0.15419850348112854,1.0142579309336321,0.40077574806555605,1.4582169799688363,33.0
2023-02-24,0.08988952156741674,0.8457110353554863,-0.07933615404195973,0.9798842163819732,51.0
2023-02-25,-0.12177407347663942,0.7243847645339765,0.09869992720499192,1.2005336380551888,52.0
2023-02-26,0.039392628070406,1.2501762896992312,-0.3271268041332913,0.6415373270925683,15.0
2023-02-27,0.021074388621522944,0.8818878499988433,-0.08395517957547323,0.8142059126767697,46.0
2023-02-28,-0.2326754485095512,0.7505130502395183,0.10542361604317649,0.959193513847041,41.0
2023-03-01,0.01638467267508942,1.0074284240263842,-0.12046059263120935,0.7130995455385242,32.0
2023-03-02,0.09924596186115496,0.9622224000534226,-0.08647150657876469,0.9815161213619434,75.0
2023-03-03,-0.158792579932686,1.0919218749755442,0.2081999097026099,1.285848982176202,35.0
2023-03-04,-0.2964236353626604,1.0328770946351247,-0.04081044948398116,0.9710228181144988,38.0
2023-03-05,-0.09054764236936882,1.2777419202663018,-0.3216657502993222,0.4330267952117613,16.0
2023-03-06,0.05611976631581233,1.0714946096434248,-0.036131331832228934,0.723226964275774,50.0
2023-03-07,-0.00725346000446339,1.0006443302447385,0.03427991248574772,1.0503585281973025,71.0
2023-03-08,-0.268126868912937,0.8459311540262042,0.038516174783214674,0.833648000912134,34.0
2023-03-09,-0.14973439041503772,1.1758162719463767,-0.08014935135104642,0.8019868282356046,54.0
2023-03-10,0.20870084590206217,0.7643246833419225,-0.23016844163446104,0.6238243979169662,75.0
2023-03-11,-0.02423231515902608,0.72624443004615,0.1527567918542185,1.7052799110856416,18.0
2023-03-12,-0.05384441449040655,0.9016471682397527,0.11083471859275199,1.1232696174363868,33.0
2023-03-13,-0.06606680348389878,1.1451945606371738,0.12135600613090909,1.0585368004035125,35.0
2023-03-14,-0.21084764564305425,1.1382158346833962,-0.30061242456760967,0.5874910170526125,60.0
2023-03-15,-0.01396875584266914,1.2553501639590658,0.007540964733238775,0.8682731263495221,45.0
2023-03-16,0.10419824786979352,0.9253133792557638,-0.1653375877683534,0.6457992346587828,64.0
2023-03-17,0.1690113861991954,0.8004121825858717,-0.2793442138808391,0.47000386165781144,41.0
2023-03-18,0.1967314317268862,1.1292780753309817,-0.16229654461405651,0.6614060672507704,46.0
2023-03-19,0.12630473222531632,1.1160746676728317,-0.047733122086237104,1.038935672565243,43.0
2023-03-20,0.18558873801581385,0.9462000698139345,0.007503342845291202,1.0702952516793622,35.0
2023-03-21,0.2580530945044235,1.0637913582668357,-0.11980812229048515,0.6190985738522763,65.0
2023-03-22,-0.06400794668891795,0.9458520891114143,-0.2463986161821027,0.5564292869099732,39.0
2023-03-23,-0.10006289956607081,0.9327148007250118,0.010514408396090651,1.0113085769261732,64.0
2023-03-24,-0.03185868184444614,1.2082227099785667,-0.08618131202818409,0.6353601151791395,42.0
2023-03-25,0.0419876398432831,1.0411619194645896,-0.1301749896453238,0.577635689848437,55.0
2023-03-26,-0.04221840247549758,0.9654690521966974,-0.24431804589854628,0.5195179312775979,55.0
2023-03-27,0.07761559295911538,1.0584919824452617,-0.08488321086439997,0.7354629960263489,34.0
2023-03-28,0.1721175046508514,0.6214463483166967,-0.057692026834758624,0.7190808813266237,19.0
2023-03-29,0.18425860281234796,1.1218905753518975,0.30764224201291956,1.1244429492502725,36.0
2023-03-30,0.1048094314919426,1.175227648015091,-0.040124267082081756,1.1303699286302475,51.0
2023-03-31,-0.019731218698275817,0.9520384222861217,0.14695693592498568,1.1203171739507047,49.0
2023-04-01,-0.2745317744539566,0.9121872898908068,-0.3046821559026429,0.5198077060404596,44.0
2023-04-02,-0.19676089157902518,1.2539871451095679,-0.22316515484586494,0.47199862917769303,20.0
2023-04-03,-0.10297832445435147,0.9775604288232537,-0.11632463541741693,0.801099112598974,39.0
2023-04-04,-0.11369363189437141,1.0238715656720776,0.02274928254522773,0.8975273264492818,31.0
2023-04-05,0.1729251450584937,0.9529118476949029,0.2624629647281089,1.6759616886059867,63.0
2023-04-06,-0.16873660397569773,1.1160276803732436,-0.1497907932559985,0.8318102793440608,41.0
2023-04-07,0.05583421725811658,0.9912108448016638,-0.056074947362931775,0.8942217941931289,60.0
2023-04-08,-0.15835101922630043,0.92464080519921,0.03199719057577562,0.8292817498372043,38.0
2023-04-09,0.00024936491489514865,0.8211839075652755,-0.3579786529688419,0.44335340913230026,28.0
2023-04-10,-0.2448733285648716,1.028747631840461,0.3568819922162351,1.443069528853833,32.0
2023-04-11,-0.2248295562244374,0.9138516759354214,-0.08159249495532837,0.7434852440244978,42.0
2023-04-12,-0.2534762884938864,1.0544861763007094,-0.3310809594575317,0.3225790939191579,25.0
2023-04-13,-0.25359585741805163,0.8128107240759475,-0.061382776611591826,1.0822537014633464,69.0
2023-04-14,0.2785436949782764,1.1246398592193492,0.18498462939158836,1.3041579149375788,67.0
2023-04-15,0.0986596619968003,1.0303664333583116,0.11925161822359982,1.2071385446809533,30.0
2023-04-16,-0.08515545599742604,1.1843487926299126,-0.16758715930382292,0.719732411422357,42.0
2023-04-17,-0.1735950625478518,1.0375840421016749,-0.0799181430894592,0.8225848719302816,53.0
2023-04-18,-0.4472387131037989,1.1633580205155352,-0.10499211491640098,0.8879780477380561,52.0
2023-04-19,0.169444389504983,1.0475558290311704,-0.10265039373708423,0.9025791247445583,30.0
2023-04-20,0.03620329238801273,0.9717600343850133,-0.07860455124842804,0.7943547124449891,40.0
2023-04-21,-0.05801145503307858,0.7866654821845444,-0.2465918447234132,0.5177249963953331,37.0
2023-04-22,0.1405782109950878,0.8876085007583059,-0.1639909888293628,0.7789391234592465,19.0
2023-04-23,-0.2959272939076996,1.0836093701177854,0.1694573434085748,1.1920133748927453,25.0
2023-04-24,0.0013389604848449272,0.9451859044425983,0.5340683981832459,1.424667898239518,37.0
2023-04-25,-0.07502581467166593,1.0271732792282868,0.030308519043717688,0.8272307463122327,41.0
2023-04-26,0.15713768861006244,0.7012234550283062,-0.10919716350414065,0.9500631053688976,42.0
2023-04-27,-0.009673327827930107,1.1313426702773988,0.014088000535893352,0.9312029921062877,58.0
